;DOI;PUBYEAR;AUTHOR_CNT;REF_CNT;COUNTRY_CNT;INST_CNT;CIT_CNT;COUNTRYCODE;keyword
1107;10.1016/j.dss.2013.08.008;2014;3.0;88.0;2.0;2.0;0.0;KOR;big data
1108;10.1016/j.dss.2013.08.008;2014;3.0;88.0;2.0;2.0;0.0;SGP;big data
1109;10.1016/j.dss.2013.08.008;2014;3.0;88.0;2.0;2.0;0.0;SGP;big data
1110;10.1007/s00778-013-0332-z;2014;4.0;43.0;2.0;2.0;0.0;DEU;big data
1111;10.1007/s00778-013-0332-z;2014;4.0;43.0;2.0;2.0;0.0;DEU;big data
1112;10.1007/s00778-013-0332-z;2014;4.0;43.0;2.0;2.0;0.0;DEU;big data
1113;10.1007/s00778-013-0332-z;2014;4.0;43.0;2.0;2.0;0.0;DEU;big data
1114;10.1007/s00778-013-0332-z;2014;4.0;43.0;2.0;2.0;0.0;QAT;big data
1115;10.6138/JIT.2014.15.6.14;2014;4.0;20.0;2.0;3.0;0.0;CHN;big data
1116;10.6138/JIT.2014.15.6.14;2014;4.0;20.0;2.0;3.0;0.0;CHN;big data
1117;10.6138/JIT.2014.15.6.14;2014;4.0;20.0;2.0;3.0;0.0;CHN;big data
1118;10.6138/JIT.2014.15.6.14;2014;4.0;20.0;2.0;3.0;0.0;CHN;big data
1119;10.6138/JIT.2014.15.6.14;2014;4.0;20.0;2.0;3.0;0.0;CHN;big data
1120;10.6138/JIT.2014.15.6.14;2014;4.0;20.0;2.0;3.0;0.0;CHN;big data
1121;10.6138/JIT.2014.15.6.14;2014;4.0;20.0;2.0;3.0;0.0;NOR;big data
1122;10.1007/s11227-014-1185-y;2014;2.0;34.0;1.0;2.0;0.0;IRN;big data
1123;10.1007/s11227-014-1185-y;2014;2.0;34.0;1.0;2.0;0.0;IRN;big data
1124;10.1007/s11227-014-1185-y;2014;2.0;34.0;1.0;2.0;0.0;IRN;big data
1125;10.1007/s12599-014-0315-7;2014;4.0;31.0;2.0;3.0;0.0;DEU;big data
1126;10.1007/s12599-014-0315-7;2014;4.0;31.0;2.0;3.0;0.0;DEU;big data
1127;10.1007/s12599-014-0315-7;2014;4.0;31.0;2.0;3.0;0.0;DEU;big data
1128;10.1007/s12599-014-0315-7;2014;4.0;31.0;2.0;3.0;0.0;DEU;big data
1129;10.1007/s12599-014-0315-7;2014;4.0;31.0;2.0;3.0;0.0;AUS;big data
1130;10.1016/j.fss.2014.01.015;2015;4.0;73.0;1.0;1.0;2.0;ESP;big data
1131;10.1016/j.fss.2014.01.015;2015;4.0;73.0;1.0;1.0;2.0;ESP;big data
1132;10.1016/j.fss.2014.01.015;2015;4.0;73.0;1.0;1.0;2.0;ESP;big data
1133;10.1016/j.fss.2014.01.015;2015;4.0;73.0;1.0;1.0;2.0;ESP;big data
1134;10.1016/j.fss.2014.01.015;2015;4.0;73.0;1.0;1.0;2.0;ESP;big data
1135;10.1016/j.ins.2014.04.042;2014;2.0;23.0;1.0;1.0;0.0;USA;big data
1136;10.1016/j.ins.2014.04.042;2014;2.0;23.0;1.0;1.0;0.0;USA;big data
1137;10.1016/j.ins.2014.04.042;2014;2.0;23.0;1.0;1.0;0.0;USA;big data
1138;10.1007/s11434-014-0570-5;2014;4.0;21.0;1.0;1.0;0.0;CHN;big data
1139;10.1007/s11434-014-0570-5;2014;4.0;21.0;1.0;1.0;0.0;CHN;big data
1140;10.1007/s11434-014-0570-5;2014;4.0;21.0;1.0;1.0;0.0;CHN;big data
1141;10.1007/s11434-014-0570-5;2014;4.0;21.0;1.0;1.0;0.0;CHN;big data
1142;10.1007/s11434-014-0570-5;2014;4.0;21.0;1.0;1.0;0.0;CHN;big data
1143;10.1007/s00607-013-0285-5;2014;3.0;18.0;1.0;1.0;0.0;USA;big data
1144;10.1007/s00607-013-0285-5;2014;3.0;18.0;1.0;1.0;0.0;USA;big data
1145;10.1007/s00607-013-0285-5;2014;3.0;18.0;1.0;1.0;0.0;USA;big data
1146;10.1007/s00607-013-0285-5;2014;3.0;18.0;1.0;1.0;0.0;USA;big data
1147;10.1109/TPDS.2013.2295810;2015;5.0;36.0;1.0;2.0;0.0;AUS;big data
1148;10.1109/TPDS.2013.2295810;2015;5.0;36.0;1.0;2.0;0.0;AUS;big data
1149;10.1109/TPDS.2013.2295810;2015;5.0;36.0;1.0;2.0;0.0;AUS;big data
1150;10.1109/TPDS.2013.2295810;2015;5.0;36.0;1.0;2.0;0.0;AUS;big data
1151;10.1109/TPDS.2013.2295810;2015;5.0;36.0;1.0;2.0;0.0;AUS;big data
1152;10.1109/TPDS.2013.2295810;2015;5.0;36.0;1.0;2.0;0.0;AUS;big data
1153;10.1016/j.fss.2014.08.014;2015;5.0;58.0;1.0;2.0;0.0;CHN;big data
1154;10.1016/j.fss.2014.08.014;2015;5.0;58.0;1.0;2.0;0.0;CHN;big data
1155;10.1016/j.fss.2014.08.014;2015;5.0;58.0;1.0;2.0;0.0;CHN;big data
1156;10.1016/j.fss.2014.08.014;2015;5.0;58.0;1.0;2.0;0.0;CHN;big data
1157;10.1016/j.fss.2014.08.014;2015;5.0;58.0;1.0;2.0;0.0;CHN;big data
1158;10.1016/j.fss.2014.08.014;2015;5.0;58.0;1.0;2.0;0.0;CHN;big data
1159;10.1016/j.fss.2014.08.014;2015;5.0;58.0;1.0;2.0;0.0;CHN;big data
1160;10.1016/j.ins.2014.03.043;2014;4.0;55.0;1.0;1.0;0.0;ESP;big data
1161;10.1198/jcgs.2011.4de;2011;1.0;0.0;1.0;1.0;0.0;USA;big data
1162;10.1198/jcgs.2011.4de;2011;1.0;0.0;1.0;1.0;0.0;USA;big data
1163;10.1016/j.ins.2014.03.043;2014;4.0;55.0;1.0;1.0;0.0;ESP;big data
1164;10.1016/j.ins.2014.03.043;2014;4.0;55.0;1.0;1.0;0.0;ESP;big data
1165;10.1016/j.ins.2014.03.043;2014;4.0;55.0;1.0;1.0;0.0;ESP;big data
1166;10.1016/j.ins.2014.03.043;2014;4.0;55.0;1.0;1.0;0.0;ESP;big data
1167;10.1016/j.ejor.2012.11.013;2013;2.0;46.0;1.0;1.0;1.0;TUR;big data
1168;10.1016/j.ejor.2012.11.013;2013;2.0;46.0;1.0;1.0;1.0;TUR;big data
1169;10.1016/j.ejor.2012.11.013;2013;2.0;46.0;1.0;1.0;1.0;TUR;big data
1170;10.1007/s11265-014-0897-9;2014;2.0;25.0;1.0;1.0;0.0;GBR;big data
1171;10.1007/s11265-014-0897-9;2014;2.0;25.0;1.0;1.0;0.0;GBR;big data
1172;10.1007/s11265-014-0897-9;2014;2.0;25.0;1.0;1.0;0.0;GBR;big data
1173;10.1007/s11042-014-1908-3;2015;1.0;20.0;1.0;1.0;1.0;KOR;big data
1174;10.5437/08956308X5802291;2015;3.0;4.0;1.0;3.0;0.0;USA;big data
1175;10.5437/08956308X5802291;2015;3.0;4.0;1.0;3.0;0.0;USA;big data
1176;10.5437/08956308X5802291;2015;3.0;4.0;1.0;3.0;0.0;USA;big data
1177;10.5437/08956308X5802291;2015;3.0;4.0;1.0;3.0;0.0;USA;big data
1178;10.5437/08956308X5802291;2015;3.0;4.0;1.0;3.0;0.0;USA;big data
1179;10.1007/s10586-013-0304-5;2014;4.0;26.0;1.0;1.0;0.0;USA;big data
1180;10.1007/s10586-013-0304-5;2014;4.0;26.0;1.0;1.0;0.0;USA;big data
1181;10.1007/s10586-013-0304-5;2014;4.0;26.0;1.0;1.0;0.0;USA;big data
1182;10.1007/s10586-013-0304-5;2014;4.0;26.0;1.0;1.0;0.0;USA;big data
1183;10.1007/s10586-013-0304-5;2014;4.0;26.0;1.0;1.0;0.0;USA;big data
1184;10.1007/s11042-014-1908-3;2015;1.0;20.0;1.0;1.0;1.0;KOR;big data
1185;10.1007/s10278-013-9653-0;2014;7.0;23.0;1.0;1.0;0.0;USA;big data
1186;10.1007/s10278-013-9653-0;2014;7.0;23.0;1.0;1.0;0.0;USA;big data
1187;10.1007/s10278-013-9653-0;2014;7.0;23.0;1.0;1.0;0.0;USA;big data
1188;10.1007/s10278-013-9653-0;2014;7.0;23.0;1.0;1.0;0.0;USA;big data
1189;10.1007/s10278-013-9653-0;2014;7.0;23.0;1.0;1.0;0.0;USA;big data
1190;10.1007/s10278-013-9653-0;2014;7.0;23.0;1.0;1.0;0.0;USA;big data
1191;10.1007/s10278-013-9653-0;2014;7.0;23.0;1.0;1.0;0.0;USA;big data
1192;10.1007/s10278-013-9653-0;2014;7.0;23.0;1.0;1.0;0.0;USA;big data
1193;10.1007/s12599-014-0342-4;2014;4.0;17.0;1.0;1.0;0.0;DEU;big data
1194;10.1007/s12599-014-0342-4;2014;4.0;17.0;1.0;1.0;0.0;DEU;big data
1195;10.1007/s12599-014-0342-4;2014;4.0;17.0;1.0;1.0;0.0;DEU;big data
1196;10.1007/s12599-014-0341-5;2014;2.0;44.0;1.0;1.0;0.0;DEU;big data
1197;10.1007/s12599-014-0341-5;2014;2.0;44.0;1.0;1.0;0.0;DEU;big data
1198;10.1007/s12599-014-0341-5;2014;2.0;44.0;1.0;1.0;0.0;DEU;big data
1199;10.1007/s12599-014-0342-4;2014;4.0;17.0;1.0;1.0;0.0;DEU;big data
1200;10.1007/s12599-014-0342-4;2014;4.0;17.0;1.0;1.0;0.0;DEU;big data
1201;10.1016/j.future.2014.02.006;2014;3.0;13.0;3.0;3.0;0.0;POL;big data
1202;10.1016/j.future.2014.02.006;2014;3.0;13.0;3.0;3.0;0.0;POL;big data
1203;10.1016/j.future.2014.02.006;2014;3.0;13.0;3.0;3.0;0.0;IRL;big data
1204;10.1016/j.future.2014.02.006;2014;3.0;13.0;3.0;3.0;0.0;CHN;big data
1205;10.1016/j.apgeog.2014.06.016;2014;5.0;93.0;3.0;3.0;0.0;LUX;big data
1206;10.1016/j.apgeog.2014.06.016;2014;5.0;93.0;3.0;3.0;0.0;LUX;big data
1207;10.1016/j.apgeog.2014.06.016;2014;5.0;93.0;3.0;3.0;0.0;LUX;big data
1208;10.1016/j.apgeog.2014.06.016;2014;5.0;93.0;3.0;3.0;0.0;LUX;big data
1209;10.1016/j.apgeog.2014.06.016;2014;5.0;93.0;3.0;3.0;0.0;LUX;big data
1210;10.1109/TFUZZ.2012.2201485;2012;5.0;53.0;2.0;3.0;23.0;USA;big data
1211;10.1109/TFUZZ.2012.2201485;2012;5.0;53.0;2.0;3.0;23.0;USA;big data
1212;10.1109/TFUZZ.2012.2201485;2012;5.0;53.0;2.0;3.0;23.0;USA;big data
1213;10.1016/j.apgeog.2014.06.016;2014;5.0;93.0;3.0;3.0;0.0;FRA;big data
1214;10.1016/j.apgeog.2014.06.016;2014;5.0;93.0;3.0;3.0;0.0;ITA;big data
1215;10.1007/s11227-014-1251-5;2014;13.0;131.0;4.0;8.0;0.0;GBR;big data
1216;10.1109/TFUZZ.2012.2201485;2012;5.0;53.0;2.0;3.0;23.0;AUS;big data
1217;10.1109/TFUZZ.2012.2201485;2012;5.0;53.0;2.0;3.0;23.0;AUS;big data
1218;10.1109/TFUZZ.2012.2201485;2012;5.0;53.0;2.0;3.0;23.0;AUS;big data
1219;10.1007/s11227-014-1251-5;2014;13.0;131.0;4.0;8.0;0.0;GBR;big data
1220;10.1007/s11227-014-1251-5;2014;13.0;131.0;4.0;8.0;0.0;GBR;big data
1221;10.1007/s11227-014-1251-5;2014;13.0;131.0;4.0;8.0;0.0;GBR;big data
1222;10.1007/s11227-014-1251-5;2014;13.0;131.0;4.0;8.0;0.0;GBR;big data
1223;10.1007/s11227-014-1251-5;2014;13.0;131.0;4.0;8.0;0.0;CHN;big data
1224;10.1007/s11227-014-1251-5;2014;13.0;131.0;4.0;8.0;0.0;CHN;big data
1225;10.1007/s11227-014-1251-5;2014;13.0;131.0;4.0;8.0;0.0;GBR;big data
1226;10.1007/s11227-014-1251-5;2014;13.0;131.0;4.0;8.0;0.0;GBR;big data
1227;10.1007/s11227-014-1251-5;2014;13.0;131.0;4.0;8.0;0.0;GBR;big data
1228;10.1007/s11227-014-1251-5;2014;13.0;131.0;4.0;8.0;0.0;GBR;big data
1229;10.1007/s11227-014-1251-5;2014;13.0;131.0;4.0;8.0;0.0;USA;big data
1230;10.1007/s11518-012-5194-1;2012;1.0;40.0;1.0;1.0;2.0;USA;big data
1231;10.1007/s11518-012-5194-1;2012;1.0;40.0;1.0;1.0;2.0;USA;big data
1232;10.1007/s11227-014-1251-5;2014;13.0;131.0;4.0;8.0;0.0;GRC;big data
1233;10.1007/s11227-014-1251-5;2014;13.0;131.0;4.0;8.0;0.0;GBR;big data
1234;10.1007/s11227-014-1251-5;2014;13.0;131.0;4.0;8.0;0.0;GBR;big data
1235;10.1016/j.neucom.2014.04.078;2015;5.0;52.0;2.0;3.0;0.0;ESP;big data
1236;10.1016/j.neucom.2014.04.078;2015;5.0;52.0;2.0;3.0;0.0;ESP;big data
1237;10.1016/j.neucom.2014.04.078;2015;5.0;52.0;2.0;3.0;0.0;ESP;big data
1238;10.1016/j.neucom.2014.04.078;2015;5.0;52.0;2.0;3.0;0.0;ESP;big data
1239;10.1016/j.neucom.2014.04.078;2015;5.0;52.0;2.0;3.0;0.0;GBR;big data
1240;10.1016/j.neucom.2014.04.078;2015;5.0;52.0;2.0;3.0;0.0;ESP;big data
1241;10.1007/s11682-013-9255-y;2014;2.0;66.0;1.0;1.0;3.0;USA;big data
1242;10.1007/s11682-013-9255-y;2014;2.0;66.0;1.0;1.0;3.0;USA;big data
1243;10.1007/s11682-013-9255-y;2014;2.0;66.0;1.0;1.0;3.0;USA;big data
1244;10.1007/s11192-013-1106-5;2014;1.0;20.0;1.0;1.0;0.0;CHN;big data
1245;10.1007/s11192-013-1106-5;2014;1.0;20.0;1.0;1.0;0.0;CHN;big data
1246;10.3145/epi.2014.nov.02;2014;3.0;19.0;1.0;1.0;0.0;ESP;big data
1247;10.3145/epi.2014.nov.02;2014;3.0;19.0;1.0;1.0;0.0;ESP;big data
1248;10.3145/epi.2014.nov.02;2014;3.0;19.0;1.0;1.0;0.0;ESP;big data
1249;10.3145/epi.2014.nov.02;2014;3.0;19.0;1.0;1.0;0.0;ESP;big data
1250;10.1186/1471-2164-15-265;2014;8.0;48.0;1.0;2.0;0.0;CHN;big data
1251;10.1186/1471-2164-15-265;2014;8.0;48.0;1.0;2.0;0.0;CHN;big data
1252;10.1186/1471-2164-15-265;2014;8.0;48.0;1.0;2.0;0.0;CHN;big data
1253;10.1186/1471-2164-15-265;2014;8.0;48.0;1.0;2.0;0.0;CHN;big data
1254;10.1186/1471-2164-15-265;2014;8.0;48.0;1.0;2.0;0.0;CHN;big data
1255;10.1186/1471-2164-15-265;2014;8.0;48.0;1.0;2.0;0.0;CHN;big data
1256;10.1186/1471-2164-15-265;2014;8.0;48.0;1.0;2.0;0.0;CHN;big data
1257;10.1186/1471-2164-15-265;2014;8.0;48.0;1.0;2.0;0.0;CHN;big data
1258;10.1186/1471-2164-15-265;2014;8.0;48.0;1.0;2.0;0.0;CHN;big data
1259;10.1186/1471-2164-15-265;2014;8.0;48.0;1.0;2.0;0.0;CHN;big data
1260;10.1186/1471-2164-15-265;2014;8.0;48.0;1.0;2.0;0.0;CHN;big data
1261;10.1186/1471-2164-15-265;2014;8.0;48.0;1.0;2.0;0.0;CHN;big data
1262;10.1186/1471-2164-15-265;2014;8.0;48.0;1.0;2.0;0.0;CHN;big data
1263;10.3145/epi.2014.nov.01;2014;1.0;8.0;1.0;1.0;2.0;ESP;big data
1264;10.3145/epi.2014.nov.01;2014;1.0;8.0;1.0;1.0;2.0;ESP;big data
1265;10.1007/s13524-013-0240-2;2014;1.0;31.0;1.0;1.0;1.0;USA;big data
1266;10.1007/s13524-013-0240-2;2014;1.0;31.0;1.0;1.0;1.0;USA;big data
1267;10.1016/j.compind.2014.01.009;2014;5.0;41.0;1.0;4.0;1.0;FRA;big data
1268;10.1016/j.compind.2014.01.009;2014;5.0;41.0;1.0;4.0;1.0;FRA;big data
1269;10.1016/j.compind.2014.01.009;2014;5.0;41.0;1.0;4.0;1.0;FRA;big data
1270;10.1016/j.compind.2014.01.009;2014;5.0;41.0;1.0;4.0;1.0;FRA;big data
1271;10.1016/j.compind.2014.01.009;2014;5.0;41.0;1.0;4.0;1.0;FRA;big data
1272;10.1016/j.compind.2014.01.009;2014;5.0;41.0;1.0;4.0;1.0;FRA;big data
1273;10.1016/j.compind.2014.01.009;2014;5.0;41.0;1.0;4.0;1.0;FRA;big data
1274;10.1016/j.compind.2014.01.009;2014;5.0;41.0;1.0;4.0;1.0;FRA;big data
1275;10.1016/j.apenergy.2014.11.042;2015;6.0;41.0;1.0;1.0;0.0;USA;big data
1276;10.1016/j.apenergy.2014.11.042;2015;6.0;41.0;1.0;1.0;0.0;USA;big data
1277;10.1016/j.apenergy.2014.11.042;2015;6.0;41.0;1.0;1.0;0.0;USA;big data
1278;10.1016/j.apenergy.2014.11.042;2015;6.0;41.0;1.0;1.0;0.0;USA;big data
1279;10.1016/j.apenergy.2014.11.042;2015;6.0;41.0;1.0;1.0;0.0;USA;big data
1280;10.1016/j.apenergy.2014.11.042;2015;6.0;41.0;1.0;1.0;0.0;USA;big data
1281;10.1016/j.apenergy.2014.11.042;2015;6.0;41.0;1.0;1.0;0.0;USA;big data
1282;10.1145/1989734.1989742;2011;3.0;17.0;1.0;3.0;2.0;USA;big data
1283;10.1016/j.jss.2014.09.016;2015;5.0;36.0;2.0;2.0;0.0;CHN;big data
1284;10.1016/j.jss.2014.09.016;2015;5.0;36.0;2.0;2.0;0.0;CHN;big data
1285;10.1016/j.jss.2014.09.016;2015;5.0;36.0;2.0;2.0;0.0;CHN;big data
1286;10.1016/j.jss.2014.09.016;2015;5.0;36.0;2.0;2.0;0.0;CHN;big data
1287;10.1016/j.jss.2014.09.016;2015;5.0;36.0;2.0;2.0;0.0;CHN;big data
1288;10.1016/j.jss.2014.09.016;2015;5.0;36.0;2.0;2.0;0.0;JPN;big data
1289;10.1145/1989734.1989742;2011;3.0;17.0;1.0;3.0;2.0;USA;big data
1290;10.1145/1989734.1989742;2011;3.0;17.0;1.0;3.0;2.0;USA;big data
1291;10.1145/1989734.1989742;2011;3.0;17.0;1.0;3.0;2.0;USA;big data
1292;10.1145/1989734.1989742;2011;3.0;17.0;1.0;3.0;2.0;USA;big data
1293;10.1016/j.ibusrev.2014.07.012;2015;3.0;46.0;1.0;2.0;0.0;USA;big data
1294;10.1016/j.ibusrev.2014.07.012;2015;3.0;46.0;1.0;2.0;0.0;USA;big data
1295;10.1016/j.ibusrev.2014.07.012;2015;3.0;46.0;1.0;2.0;0.0;USA;big data
1296;10.1016/j.ibusrev.2014.07.012;2015;3.0;46.0;1.0;2.0;0.0;USA;big data
1297;10.1016/j.ibusrev.2014.07.012;2015;3.0;46.0;1.0;2.0;0.0;USA;big data
1298;10.1016/j.ibusrev.2014.07.012;2015;3.0;46.0;1.0;2.0;0.0;USA;big data
1299;10.1016/j.ibusrev.2014.07.012;2015;3.0;46.0;1.0;2.0;0.0;USA;big data
1300;10.1358/dot.2014.50.8.2217229;2014;4.0;0.0;2.0;1.0;0.0;ESP;big data
1301;10.1358/dot.2014.50.8.2217229;2014;4.0;0.0;2.0;1.0;0.0;ESP;big data
1302;10.1358/dot.2014.50.8.2217229;2014;4.0;0.0;2.0;1.0;0.0;ESP;big data
1303;10.1358/dot.2014.50.8.2217229;2014;4.0;0.0;2.0;1.0;0.0;ESP;big data
1304;10.1358/dot.2014.50.8.2217229;2014;4.0;0.0;2.0;1.0;0.0;USA;big data
1305;10.1186/1758-2946-5-34;2013;3.0;29.0;1.0;2.0;3.0;PRT;big data
1306;10.1186/1758-2946-5-34;2013;3.0;29.0;1.0;2.0;3.0;PRT;big data
1307;10.1186/1758-2946-5-34;2013;3.0;29.0;1.0;2.0;3.0;PRT;big data
1308;10.1186/1758-2946-5-34;2013;3.0;29.0;1.0;2.0;3.0;PRT;big data
1309;10.1186/1758-2946-5-34;2013;3.0;29.0;1.0;2.0;3.0;PRT;big data
1310;10.1186/1758-2946-5-34;2013;3.0;29.0;1.0;2.0;3.0;PRT;big data
1311;10.1186/1758-2946-5-34;2013;3.0;29.0;1.0;2.0;3.0;PRT;big data
1312;10.1186/1758-2946-5-34;2013;3.0;29.0;1.0;2.0;3.0;PRT;big data
1313;10.5582/bst.2014.01048;2014;2.0;81.0;1.0;2.0;0.0;JPN;big data
1314;10.5582/bst.2014.01048;2014;2.0;81.0;1.0;2.0;0.0;JPN;big data
1315;10.5582/bst.2014.01048;2014;2.0;81.0;1.0;2.0;0.0;JPN;big data
1316;10.3145/epi.2013.sep.08;2013;3.0;20.0;1.0;2.0;0.0;ESP;big data
1317;10.3145/epi.2013.sep.08;2013;3.0;20.0;1.0;2.0;0.0;ESP;big data
1318;10.3145/epi.2013.sep.08;2013;3.0;20.0;1.0;2.0;0.0;ESP;big data
1319;10.3145/epi.2013.sep.08;2013;3.0;20.0;1.0;2.0;0.0;ESP;big data
1320;10.1016/j.dss.2014.03.010;2014;2.0;45.0;1.0;2.0;0.0;USA;big data
1321;10.1016/j.dss.2014.03.010;2014;2.0;45.0;1.0;2.0;0.0;USA;big data
1322;10.1016/j.dss.2014.03.010;2014;2.0;45.0;1.0;2.0;0.0;USA;big data
1323;10.3837/tiis.2014.02.014;2014;1.0;16.0;1.0;1.0;1.0;KOR;big data
1324;10.3837/tiis.2014.02.014;2014;1.0;16.0;1.0;1.0;1.0;KOR;big data
1325;10.1186/s13321-014-0044-4;2014;3.0;57.0;1.0;2.0;0.0;CZE;big data
1326;10.1186/s13321-014-0044-4;2014;3.0;57.0;1.0;2.0;0.0;CZE;big data
1327;10.1186/s13321-014-0044-4;2014;3.0;57.0;1.0;2.0;0.0;CZE;big data
1328;10.1186/s13321-014-0044-4;2014;3.0;57.0;1.0;2.0;0.0;CZE;big data
1329;10.1186/s13321-014-0044-4;2014;3.0;57.0;1.0;2.0;0.0;CZE;big data
1330;10.1186/s13321-014-0044-4;2014;3.0;57.0;1.0;2.0;0.0;CZE;big data
1331;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
1332;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
1333;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
1334;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
1335;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
1336;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
1337;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
1338;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
1339;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
1340;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
1341;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
1342;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
1343;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
1344;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
1345;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
1346;10.1016/j.jaci.2014.10.041;2015;3.0;21.0;1.0;2.0;0.0;USA;big data
1347;10.1016/j.jaci.2014.10.041;2015;3.0;21.0;1.0;2.0;0.0;USA;big data
1348;10.1016/j.jaci.2014.10.041;2015;3.0;21.0;1.0;2.0;0.0;USA;big data
1349;10.1016/j.jaci.2014.10.041;2015;3.0;21.0;1.0;2.0;0.0;USA;big data
1350;10.1016/j.jaci.2014.10.041;2015;3.0;21.0;1.0;2.0;0.0;USA;big data
1351;10.1016/j.jaci.2014.10.041;2015;3.0;21.0;1.0;2.0;0.0;USA;big data
1352;10.1016/j.jbi.2013.07.001;2013;3.0;68.0;1.0;1.0;11.0;IRL;big data
1353;10.1016/j.jbi.2013.07.001;2013;3.0;68.0;1.0;1.0;11.0;IRL;big data
1354;10.1016/j.jbi.2013.07.001;2013;3.0;68.0;1.0;1.0;11.0;IRL;big data
1355;10.1016/j.jbi.2013.07.001;2013;3.0;68.0;1.0;1.0;11.0;IRL;big data
1356;10.1016/chemolab.2014.04.011;2014;1.0;66.0;1.0;1.0;4.0;ESP;big data
1357;10.1016/chemolab.2014.04.011;2014;1.0;66.0;1.0;1.0;4.0;ESP;big data
1358;10.1186/1756-0381-7-22;2014;3.0;84.0;1.0;2.0;0.0;CAN;big data
1359;10.1186/1756-0381-7-22;2014;3.0;84.0;1.0;2.0;0.0;CAN;big data
1360;10.1186/1756-0381-7-22;2014;3.0;84.0;1.0;2.0;0.0;CAN;big data
1361;10.1186/1756-0381-7-22;2014;3.0;84.0;1.0;2.0;0.0;CAN;big data
1362;10.1186/1756-0381-7-22;2014;3.0;84.0;1.0;2.0;0.0;CAN;big data
1363;10.1007/s00607-013-0282-8;2014;4.0;28.0;2.0;2.0;0.0;CHE;big data
1364;10.1007/s00607-013-0282-8;2014;4.0;28.0;2.0;2.0;0.0;CHE;big data
1365;10.1007/s00607-013-0282-8;2014;4.0;28.0;2.0;2.0;0.0;CHE;big data
1366;10.1007/s00607-013-0282-8;2014;4.0;28.0;2.0;2.0;0.0;CHE;big data
1367;10.1007/s00607-013-0282-8;2014;4.0;28.0;2.0;2.0;0.0;CYP;big data
1368;10.1016/j.asw.2013.08.002;2013;2.0;31.0;1.0;1.0;0.0;USA;big data
1369;10.1016/j.asw.2013.08.002;2013;2.0;31.0;1.0;1.0;0.0;USA;big data
1370;10.1016/j.asw.2013.08.002;2013;2.0;31.0;1.0;1.0;0.0;USA;big data
1371;10.1080/13573322.2014.962496;2015;1.0;44.0;1.0;1.0;0.0;AUS;big data
1372;10.1080/13573322.2014.962496;2015;1.0;44.0;1.0;1.0;0.0;AUS;big data
1373;10.1016/j.future.2013.08.007;2014;3.0;28.0;1.0;1.0;2.0;POL;big data
1374;10.1016/j.future.2013.08.007;2014;3.0;28.0;1.0;1.0;2.0;POL;big data
1375;10.1016/j.future.2013.08.007;2014;3.0;28.0;1.0;1.0;2.0;POL;big data
1376;10.1016/j.future.2013.08.007;2014;3.0;28.0;1.0;1.0;2.0;POL;big data
1377;10.1016/j.parco.2014.09.005;2015;3.0;16.0;1.0;1.0;0.0;DEU;big data
1378;10.1016/j.parco.2014.09.005;2015;3.0;16.0;1.0;1.0;0.0;DEU;big data
1379;10.1016/j.parco.2014.09.005;2015;3.0;16.0;1.0;1.0;0.0;DEU;big data
1380;10.1016/j.parco.2014.09.005;2015;3.0;16.0;1.0;1.0;0.0;DEU;big data
1381;10.1007/s00778-014-0357-y;2014;18.0;64.0;2.0;4.0;0.0;DEU;big data
1382;10.1007/s00778-014-0357-y;2014;18.0;64.0;2.0;4.0;0.0;DEU;big data
1383;10.1007/s00778-014-0357-y;2014;18.0;64.0;2.0;4.0;0.0;DEU;big data
1384;10.1007/s00778-014-0357-y;2014;18.0;64.0;2.0;4.0;0.0;DEU;big data
1385;10.1007/s00778-014-0357-y;2014;18.0;64.0;2.0;4.0;0.0;DEU;big data
1386;10.1007/s00778-014-0357-y;2014;18.0;64.0;2.0;4.0;0.0;DEU;big data
1387;10.1007/s00778-014-0357-y;2014;18.0;64.0;2.0;4.0;0.0;DEU;big data
1388;10.1007/s00778-014-0357-y;2014;18.0;64.0;2.0;4.0;0.0;DEU;big data
